#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T03:55:24.53895Z,lawn during nighttime,65,16.37,00:05:25
,,0,2025-05-06T03:55:29.559259Z,lawn during nighttime,66,16.41,00:05:30
,,0,2025-05-06T03:55:34.71025Z,lawn during nighttime,67,16.43,00:05:35
,,0,2025-05-06T03:55:39.486617Z,lawn during nighttime,68,16.35,00:05:40
,,0,2025-05-06T03:55:44.51185Z,lawn during nighttime,69,16.35,00:05:45
,,0,2025-05-06T03:55:49.536849Z,lawn during nighttime,70,16.29,00:05:50
,,0,2025-05-06T03:55:54.542426Z,lawn during nighttime,71,16.29,00:05:55
,,0,2025-05-06T03:55:59.56132Z,lawn during nighttime,72,16.25,00:06:00
,,0,2025-05-06T03:56:04.696246Z,lawn during nighttime,73,16.23,00:06:05
,,0,2025-05-06T03:56:09.507336Z,lawn during nighttime,74,16.21,00:06:10
,,0,2025-05-06T03:56:14.504656Z,lawn during nighttime,75,16.19,00:06:15
,,0,2025-05-06T03:56:19.529088Z,lawn during nighttime,76,16.19,00:06:20
,,0,2025-05-06T03:56:24.470178Z,lawn during nighttime,77,16.15,00:06:25
,,0,2025-05-06T03:56:29.666561Z,lawn during nighttime,78,16.15,00:06:30
,,0,2025-05-06T03:56:34.474136Z,lawn during nighttime,79,16.13,00:06:35
,,0,2025-05-06T03:56:39.496467Z,lawn during nighttime,80,16.15,00:06:40
,,0,2025-05-06T03:56:44.510576Z,lawn during nighttime,81,16.19,00:06:45
,,0,2025-05-06T03:56:49.530449Z,lawn during nighttime,82,16.21,00:06:50
,,0,2025-05-06T03:56:54.550172Z,lawn during nighttime,83,16.21,00:06:55
,,0,2025-05-06T03:56:59.758226Z,lawn during nighttime,84,16.23,00:07:00
,,0,2025-05-06T03:57:04.482987Z,lawn during nighttime,85,16.19,00:07:05
,,0,2025-05-06T03:57:09.496485Z,lawn during nighttime,86,16.19,00:07:10
,,0,2025-05-06T03:57:14.463053Z,lawn during nighttime,87,16.19,00:07:15
,,0,2025-05-06T03:57:19.501931Z,lawn during nighttime,88,16.21,00:07:20
,,0,2025-05-06T03:57:24.753241Z,lawn during nighttime,89,16.21,00:07:25
,,0,2025-05-06T03:57:29.571124Z,lawn during nighttime,90,16.23,00:07:30
,,0,2025-05-06T03:57:34.58648Z,lawn during nighttime,91,16.23,00:07:35
,,0,2025-05-06T03:57:39.710605Z,lawn during nighttime,92,16.23,00:07:40
,,0,2025-05-06T03:57:44.475148Z,lawn during nighttime,93,16.25,00:07:45
,,0,2025-05-06T03:57:49.490143Z,lawn during nighttime,94,16.25,00:07:50
,,0,2025-05-06T03:57:54.658864Z,lawn during nighttime,95,16.29,00:07:55
,,0,2025-05-06T03:57:59.568484Z,lawn during nighttime,96,16.31,00:08:00
,,0,2025-05-06T03:58:04.488404Z,lawn during nighttime,97,16.33,00:08:05
,,0,2025-05-06T03:58:09.730712Z,lawn during nighttime,98,16.41,00:08:10
,,0,2025-05-06T03:58:14.743276Z,lawn during nighttime,99,16.43,00:08:15
,,0,2025-05-06T03:58:19.467201Z,lawn during nighttime,100,16.49,00:08:20
,,0,2025-05-06T03:58:24.562182Z,lawn during nighttime,101,16.55,00:08:25
,,0,2025-05-06T03:58:29.58Z,lawn during nighttime,102,16.63,00:08:30
,,0,2025-05-06T03:58:34.491517Z,lawn during nighttime,103,16.63,00:08:35
,,0,2025-05-06T03:58:39.614185Z,lawn during nighttime,104,16.65,00:08:40
,,0,2025-05-06T03:58:44.525978Z,lawn during nighttime,105,16.69,00:08:45
,,0,2025-05-06T03:58:49.5448Z,lawn during nighttime,106,16.67,00:08:50
,,0,2025-05-06T03:58:54.562729Z,lawn during nighttime,107,16.69,00:08:55
,,0,2025-05-06T03:58:59.581183Z,lawn during nighttime,108,16.65,00:09:00
,,0,2025-05-06T03:59:04.49564Z,lawn during nighttime,109,16.65,00:09:05
,,0,2025-05-06T03:59:09.616302Z,lawn during nighttime,110,16.57,00:09:10
,,0,2025-05-06T03:59:14.636019Z,lawn during nighttime,111,16.51,00:09:15
,,0,2025-05-06T03:59:19.570968Z,lawn during nighttime,112,16.47,00:09:20
,,0,2025-05-06T03:59:24.566092Z,lawn during nighttime,113,16.41,00:09:25
,,0,2025-05-06T03:59:29.482947Z,lawn during nighttime,114,16.37,00:09:30
,,0,2025-05-06T03:59:34.601503Z,lawn during nighttime,115,16.37,00:09:35
,,0,2025-05-06T03:59:39.518943Z,lawn during nighttime,116,16.37,00:09:40
,,0,2025-05-06T03:59:44.543358Z,lawn during nighttime,117,16.41,00:09:45
,,0,2025-05-06T03:59:49.673794Z,lawn during nighttime,118,16.37,00:09:50
,,0,2025-05-06T03:59:54.790083Z,lawn during nighttime,119,16.37,00:09:55
,,0,2025-05-06T03:59:59.58712Z,lawn during nighttime,120,16.35,00:10:00
,,0,2025-05-06T04:00:04.506547Z,lawn during nighttime,121,16.31,00:10:05
,,0,2025-05-06T04:00:09.519339Z,lawn during nighttime,122,16.29,00:10:10
,,0,2025-05-06T04:00:14.548683Z,lawn during nighttime,123,16.27,00:10:15
,,0,2025-05-06T04:00:19.554305Z,lawn during nighttime,124,16.29,00:10:20
,,0,2025-05-06T04:00:24.481795Z,lawn during nighttime,125,16.27,00:10:25
,,0,2025-05-06T04:00:29.490425Z,lawn during nighttime,126,16.27,00:10:30
,,0,2025-05-06T04:00:34.50574Z,lawn during nighttime,127,16.27,00:10:35
,,0,2025-05-06T04:00:39.490809Z,lawn during nighttime,128,16.27,00:10:40
,,0,2025-05-06T04:00:44.649597Z,lawn during nighttime,129,16.29,00:10:45
,,0,2025-05-06T04:00:49.554098Z,lawn during nighttime,130,16.25,00:10:50
,,0,2025-05-06T04:00:54.577328Z,lawn during nighttime,131,16.21,00:10:55
,,0,2025-05-06T04:00:59.491038Z,lawn during nighttime,132,16.23,00:11:00
,,0,2025-05-06T04:01:04.464055Z,lawn during nighttime,133,16.19,00:11:05
,,0,2025-05-06T04:01:09.52589Z,lawn during nighttime,134,16.15,00:11:10
,,0,2025-05-06T04:01:14.545018Z,lawn during nighttime,135,16.13,00:11:15
,,0,2025-05-06T04:01:19.576778Z,lawn during nighttime,136,16.15,00:11:20
,,0,2025-05-06T04:01:24.580299Z,lawn during nighttime,137,16.13,00:11:25
,,0,2025-05-06T04:01:29.49093Z,lawn during nighttime,138,16.11,00:11:30
,,0,2025-05-06T04:01:34.718245Z,lawn during nighttime,139,16.09,00:11:35
,,0,2025-05-06T04:01:39.732793Z,lawn during nighttime,140,16.09,00:11:40
,,0,2025-05-06T04:01:44.751393Z,lawn during nighttime,141,16.09,00:11:45
,,0,2025-05-06T04:01:49.470269Z,lawn during nighttime,142,16.11,00:11:50
,,0,2025-05-06T04:01:54.713637Z,lawn during nighttime,143,16.09,00:11:55
,,0,2025-05-06T04:01:59.503683Z,lawn during nighttime,144,16.11,00:12:00
,,0,2025-05-06T04:02:04.615449Z,lawn during nighttime,145,16.09,00:12:05
,,0,2025-05-06T04:02:09.53471Z,lawn during nighttime,146,16.11,00:12:10
,,0,2025-05-06T04:02:14.79013Z,lawn during nighttime,147,16.11,00:12:15
,,0,2025-05-06T04:02:19.568933Z,lawn during nighttime,148,16.13,00:12:20
,,0,2025-05-06T04:02:24.586434Z,lawn during nighttime,149,16.19,00:12:25
,,0,2025-05-06T04:02:29.609228Z,lawn during nighttime,150,16.13,00:12:30
,,0,2025-05-06T04:02:34.624689Z,lawn during nighttime,151,16.13,00:12:35
,,0,2025-05-06T04:02:39.537414Z,lawn during nighttime,152,16.15,00:12:40
,,0,2025-05-06T04:02:44.552228Z,lawn during nighttime,153,16.13,00:12:45
,,0,2025-05-06T04:02:49.487744Z,lawn during nighttime,154,16.13,00:12:50
,,0,2025-05-06T04:02:54.489229Z,lawn during nighttime,155,16.15,00:12:55
,,0,2025-05-06T04:02:59.508702Z,lawn during nighttime,156,16.13,00:13:00
,,0,2025-05-06T04:03:04.522347Z,lawn during nighttime,157,16.15,00:13:05
,,0,2025-05-06T04:03:09.549378Z,lawn during nighttime,158,16.13,00:13:10
,,0,2025-05-06T04:03:14.476142Z,lawn during nighttime,159,16.11,00:13:15
,,0,2025-05-06T04:03:19.474222Z,lawn during nighttime,160,16.11,00:13:20
,,0,2025-05-06T04:03:24.487964Z,lawn during nighttime,161,16.11,00:13:25
,,0,2025-05-06T04:03:29.524004Z,lawn during nighttime,162,16.13,00:13:30
,,0,2025-05-06T04:03:34.525287Z,lawn during nighttime,163,16.21,00:13:35
,,0,2025-05-06T04:03:39.541012Z,lawn during nighttime,164,16.27,00:13:40
,,0,2025-05-06T04:03:44.717483Z,lawn during nighttime,165,16.27,00:13:45
,,0,2025-05-06T04:03:49.579328Z,lawn during nighttime,166,16.29,00:13:50
,,0,2025-05-06T04:03:54.73829Z,lawn during nighttime,167,16.33,00:13:55
,,0,2025-05-06T04:03:59.729648Z,lawn during nighttime,168,16.33,00:14:00
,,0,2025-05-06T04:04:04.529122Z,lawn during nighttime,169,16.35,00:14:05
,,0,2025-05-06T04:04:09.546163Z,lawn during nighttime,170,16.37,00:14:10
,,0,2025-05-06T04:04:14.564873Z,lawn during nighttime,171,16.37,00:14:15
,,0,2025-05-06T04:04:19.584675Z,lawn during nighttime,172,16.35,00:14:20
,,0,2025-05-06T04:04:24.60523Z,lawn during nighttime,173,16.37,00:14:25
,,0,2025-05-06T04:04:29.617943Z,lawn during nighttime,174,16.37,00:14:30
,,0,2025-05-06T04:04:34.5336Z,lawn during nighttime,175,16.35,00:14:35
,,0,2025-05-06T04:04:39.481771Z,lawn during nighttime,176,16.35,00:14:40
,,0,2025-05-06T04:04:44.567971Z,lawn during nighttime,177,16.33,00:14:45
,,0,2025-05-06T04:04:49.585728Z,lawn during nighttime,178,16.29,00:14:50
,,0,2025-05-06T04:04:54.502131Z,lawn during nighttime,179,16.27,00:14:55
,,0,2025-05-06T04:04:59.63425Z,lawn during nighttime,180,16.23,00:15:00
,,0,2025-05-06T04:05:04.53584Z,lawn during nighttime,181,16.23,00:15:05
,,0,2025-05-06T04:05:09.553872Z,lawn during nighttime,182,16.23,00:15:10
,,0,2025-05-06T04:05:14.569916Z,lawn during nighttime,183,16.25,00:15:15
,,0,2025-05-06T04:05:19.732014Z,lawn during nighttime,184,16.25,00:15:20
,,0,2025-05-06T04:05:24.729262Z,lawn during nighttime,185,16.25,00:15:25
,,0,2025-05-06T04:05:29.485876Z,lawn during nighttime,186,16.23,00:15:30
,,0,2025-05-06T04:05:34.542682Z,lawn during nighttime,187,16.25,00:15:35
,,0,2025-05-06T04:05:39.560757Z,lawn during nighttime,188,16.27,00:15:40
,,0,2025-05-06T04:05:44.575957Z,lawn during nighttime,189,16.23,00:15:45
,,0,2025-05-06T04:05:49.489772Z,lawn during nighttime,190,16.19,00:15:50
,,0,2025-05-06T04:05:54.507244Z,lawn during nighttime,191,16.19,00:15:55
,,0,2025-05-06T04:05:59.525533Z,lawn during nighttime,192,16.15,00:16:00
,,0,2025-05-06T04:06:04.542Z,lawn during nighttime,193,16.15,00:16:05
,,0,2025-05-06T04:06:09.664937Z,lawn during nighttime,194,16.13,00:16:10
,,0,2025-05-06T04:06:14.688741Z,lawn during nighttime,195,16.13,00:16:15
,,0,2025-05-06T04:06:19.594876Z,lawn during nighttime,196,16.07,00:16:20
,,0,2025-05-06T04:06:24.512037Z,lawn during nighttime,197,16.09,00:16:25
,,0,2025-05-06T04:06:29.532916Z,lawn during nighttime,198,16.11,00:16:30
,,0,2025-05-06T04:06:34.546754Z,lawn during nighttime,199,16.05,00:16:35
,,0,2025-05-06T04:06:39.772445Z,lawn during nighttime,200,16.07,00:16:40
,,0,2025-05-06T04:06:44.59476Z,lawn during nighttime,201,16.05,00:16:45
,,0,2025-05-06T04:06:49.497027Z,lawn during nighttime,202,16.05,00:16:50
,,0,2025-05-06T04:06:54.618221Z,lawn during nighttime,203,16.05,00:16:55
,,0,2025-05-06T04:06:59.7519Z,lawn during nighttime,204,16.03,00:17:00
,,0,2025-05-06T04:07:04.549478Z,lawn during nighttime,205,16.03,00:17:05
,,0,2025-05-06T04:07:09.57087Z,lawn during nighttime,206,16.07,00:17:10
,,0,2025-05-06T04:07:14.485641Z,lawn during nighttime,207,16.05,00:17:15
,,0,2025-05-06T04:07:19.602149Z,lawn during nighttime,208,16.03,00:17:20
,,0,2025-05-06T04:07:24.673773Z,lawn during nighttime,209,16.03,00:17:25
,,0,2025-05-06T04:07:29.537988Z,lawn during nighttime,210,16.03,00:17:30
,,0,2025-05-06T04:07:34.588166Z,lawn during nighttime,211,16.03,00:17:35
,,0,2025-05-06T04:07:39.840739Z,lawn during nighttime,212,16.05,00:17:40
,,0,2025-05-06T04:07:44.487204Z,lawn during nighttime,213,16.07,00:17:45
,,0,2025-05-06T04:07:49.607165Z,lawn during nighttime,214,16.05,00:17:50
,,0,2025-05-06T04:07:54.581242Z,lawn during nighttime,215,16.09,00:17:55
,,0,2025-05-06T04:07:59.537865Z,lawn during nighttime,216,16.09,00:18:00
,,0,2025-05-06T04:08:04.556945Z,lawn during nighttime,217,16.07,00:18:05
,,0,2025-05-06T04:08:09.686567Z,lawn during nighttime,218,16.11,00:18:10
,,0,2025-05-06T04:08:14.489773Z,lawn during nighttime,219,16.11,00:18:15
,,0,2025-05-06T04:08:19.507164Z,lawn during nighttime,220,16.09,00:18:20
,,0,2025-05-06T04:08:24.522841Z,lawn during nighttime,221,16.09,00:18:25
,,0,2025-05-06T04:08:29.540617Z,lawn during nighttime,222,16.09,00:18:30
,,0,2025-05-06T04:08:34.561039Z,lawn during nighttime,223,16.11,00:18:35
,,0,2025-05-06T04:08:39.582099Z,lawn during nighttime,224,16.11,00:18:40
,,0,2025-05-06T04:08:44.492723Z,lawn during nighttime,225,16.13,00:18:45
,,0,2025-05-06T04:08:49.600144Z,lawn during nighttime,226,16.13,00:18:50
,,0,2025-05-06T04:08:54.528223Z,lawn during nighttime,227,16.15,00:18:55
,,0,2025-05-06T04:08:59.543082Z,lawn during nighttime,228,16.19,00:19:00
,,0,2025-05-06T04:09:04.724314Z,lawn during nighttime,229,16.15,00:19:05
,,0,2025-05-06T04:09:09.579183Z,lawn during nighttime,230,16.19,00:19:10
,,0,2025-05-06T04:09:14.495675Z,lawn during nighttime,231,16.15,00:19:15
,,0,2025-05-06T04:09:19.733292Z,lawn during nighttime,232,16.15,00:19:20
,,0,2025-05-06T04:09:24.58366Z,lawn during nighttime,233,16.15,00:19:25
,,0,2025-05-06T04:09:29.54831Z,lawn during nighttime,234,16.13,00:19:30
,,0,2025-05-06T04:09:34.566005Z,lawn during nighttime,235,16.11,00:19:35
,,0,2025-05-06T04:09:39.581946Z,lawn during nighttime,236,16.13,00:19:40
,,0,2025-05-06T04:09:44.497392Z,lawn during nighttime,237,16.15,00:19:45
,,0,2025-05-06T04:09:49.658043Z,lawn during nighttime,238,16.23,00:19:50
,,0,2025-05-06T04:09:54.534193Z,lawn during nighttime,239,16.29,00:19:55
,,0,2025-05-06T04:09:59.555099Z,lawn during nighttime,240,16.31,00:20:00
,,0,2025-05-06T04:10:04.481078Z,lawn during nighttime,241,16.31,00:20:05
,,0,2025-05-06T04:10:09.587861Z,lawn during nighttime,242,16.31,00:20:10
,,0,2025-05-06T04:10:14.497075Z,lawn during nighttime,243,16.31,00:20:15
,,0,2025-05-06T04:10:19.514184Z,lawn during nighttime,244,16.31,00:20:20
,,0,2025-05-06T04:10:24.617333Z,lawn during nighttime,245,16.35,00:20:25
,,0,2025-05-06T04:10:29.554071Z,lawn during nighttime,246,16.37,00:20:30
,,0,2025-05-06T04:10:34.581513Z,lawn during nighttime,247,16.37,00:20:35
,,0,2025-05-06T04:10:39.590739Z,lawn during nighttime,248,16.45,00:20:40
,,0,2025-05-06T04:10:44.506008Z,lawn during nighttime,249,16.47,00:20:45
,,0,2025-05-06T04:10:49.827991Z,lawn during nighttime,250,16.53,00:20:50
,,0,2025-05-06T04:10:54.604908Z,lawn during nighttime,251,16.55,00:20:55
,,0,2025-05-06T04:10:59.726183Z,lawn during nighttime,252,16.65,00:21:00
,,0,2025-05-06T04:11:04.571269Z,lawn during nighttime,253,16.69,00:21:05
,,0,2025-05-06T04:11:09.588715Z,lawn during nighttime,254,16.71,00:21:10
,,0,2025-05-06T04:11:14.713325Z,lawn during nighttime,255,16.73,00:21:15
,,0,2025-05-06T04:11:19.731398Z,lawn during nighttime,256,16.71,00:21:20
,,0,2025-05-06T04:11:24.54802Z,lawn during nighttime,257,16.73,00:21:25
,,0,2025-05-06T04:11:29.664317Z,lawn during nighttime,258,16.75,00:21:30
,,0,2025-05-06T04:11:34.516155Z,lawn during nighttime,259,16.73,00:21:35
,,0,2025-05-06T04:11:39.703469Z,lawn during nighttime,260,16.77,00:21:40
,,0,2025-05-06T04:11:44.506988Z,lawn during nighttime,261,16.79,00:21:45
,,0,2025-05-06T04:11:49.525224Z,lawn during nighttime,262,16.87,00:21:50
,,0,2025-05-06T04:11:54.648671Z,lawn during nighttime,263,16.81,00:21:55
,,0,2025-05-06T04:11:59.563317Z,lawn during nighttime,264,16.81,00:22:00
,,0,2025-05-06T04:12:04.695865Z,lawn during nighttime,265,16.87,00:22:05
,,0,2025-05-06T04:12:09.497162Z,lawn during nighttime,266,16.85,00:22:10
,,0,2025-05-06T04:12:14.516036Z,lawn during nighttime,267,16.87,00:22:15
,,0,2025-05-06T04:12:19.485385Z,lawn during nighttime,268,16.87,00:22:20
,,0,2025-05-06T04:12:24.552413Z,lawn during nighttime,269,16.81,00:22:25
,,0,2025-05-06T04:12:29.677505Z,lawn during nighttime,270,16.79,00:22:30
,,0,2025-05-06T04:12:34.587205Z,lawn during nighttime,271,16.79,00:22:35
,,0,2025-05-06T04:12:39.50207Z,lawn during nighttime,272,16.77,00:22:40
,,0,2025-05-06T04:12:44.682102Z,lawn during nighttime,273,16.77,00:22:45
,,0,2025-05-06T04:12:49.65169Z,lawn during nighttime,274,16.77,00:22:50
,,0,2025-05-06T04:12:54.552913Z,lawn during nighttime,275,16.77,00:22:55
,,0,2025-05-06T04:12:59.569279Z,lawn during nighttime,276,16.77,00:23:00
,,0,2025-05-06T04:13:04.588449Z,lawn during nighttime,277,16.81,00:23:05
,,0,2025-05-06T04:13:09.780056Z,lawn during nighttime,278,16.81,00:23:10
,,0,2025-05-06T04:13:14.586639Z,lawn during nighttime,279,16.79,00:23:15
,,0,2025-05-06T04:13:19.702983Z,lawn during nighttime,280,16.77,00:23:20
,,0,2025-05-06T04:13:24.601448Z,lawn during nighttime,281,16.77,00:23:25
,,0,2025-05-06T04:13:29.636651Z,lawn during nighttime,282,16.79,00:23:30
,,0,2025-05-06T04:13:34.575492Z,lawn during nighttime,283,16.85,00:23:35
,,0,2025-05-06T04:13:39.509643Z,lawn during nighttime,284,16.87,00:23:40
,,0,2025-05-06T04:13:44.528477Z,lawn during nighttime,285,16.89,00:23:45
,,0,2025-05-06T04:13:49.544059Z,lawn during nighttime,286,16.89,00:23:50
,,0,2025-05-06T04:13:54.779771Z,lawn during nighttime,287,16.93,00:23:55
,,0,2025-05-06T04:13:59.577783Z,lawn during nighttime,288,16.97,00:24:00
,,0,2025-05-06T04:14:04.496077Z,lawn during nighttime,289,16.93,00:24:05
,,0,2025-05-06T04:14:09.516818Z,lawn during nighttime,290,16.93,00:24:10
,,0,2025-05-06T04:14:14.517709Z,lawn during nighttime,291,16.97,00:24:15
,,0,2025-05-06T04:14:19.547206Z,lawn during nighttime,292,16.97,00:24:20
,,0,2025-05-06T04:14:24.666834Z,lawn during nighttime,293,16.95,00:24:25
,,0,2025-05-06T04:14:29.683682Z,lawn during nighttime,294,16.97,00:24:30
,,0,2025-05-06T04:14:34.496846Z,lawn during nighttime,295,16.97,00:24:35
,,0,2025-05-06T04:14:39.533563Z,lawn during nighttime,296,16.95,00:24:40
,,0,2025-05-06T04:14:44.533407Z,lawn during nighttime,297,16.93,00:24:45
,,0,2025-05-06T04:14:49.555695Z,lawn during nighttime,298,16.91,00:24:50
,,0,2025-05-06T04:14:54.551324Z,lawn during nighttime,299,16.87,00:24:55
,,0,2025-05-06T04:14:59.585901Z,lawn during nighttime,300,16.87,00:25:00
,,0,2025-05-06T04:15:04.602594Z,lawn during nighttime,301,16.85,00:25:05
,,0,2025-05-06T04:15:09.664246Z,lawn during nighttime,302,16.87,00:25:10
,,0,2025-05-06T04:15:14.536681Z,lawn during nighttime,303,16.85,00:25:15
,,0,2025-05-06T04:15:19.567602Z,lawn during nighttime,304,16.79,00:25:20
,,0,2025-05-06T04:15:24.673495Z,lawn during nighttime,305,16.73,00:25:25
,,0,2025-05-06T04:15:29.592718Z,lawn during nighttime,306,16.69,00:25:30
,,0,2025-05-06T04:15:34.498965Z,lawn during nighttime,307,16.65,00:25:35
,,0,2025-05-06T04:15:39.62376Z,lawn during nighttime,308,16.59,00:25:40
,,0,2025-05-06T04:15:44.540687Z,lawn during nighttime,309,16.55,00:25:45
,,0,2025-05-06T04:15:49.56062Z,lawn during nighttime,310,16.53,00:25:50
,,0,2025-05-06T04:15:54.569926Z,lawn during nighttime,311,16.49,00:25:55
,,0,2025-05-06T04:15:59.599648Z,lawn during nighttime,312,16.45,00:26:00
,,0,2025-05-06T04:16:04.609281Z,lawn during nighttime,313,16.45,00:26:05
,,0,2025-05-06T04:16:09.519434Z,lawn during nighttime,314,16.43,00:26:10
,,0,2025-05-06T04:16:14.76024Z,lawn during nighttime,315,16.43,00:26:15
,,0,2025-05-06T04:16:19.681162Z,lawn during nighttime,316,16.43,00:26:20
,,0,2025-05-06T04:16:24.576329Z,lawn during nighttime,317,16.43,00:26:25
,,0,2025-05-06T04:16:29.602872Z,lawn during nighttime,318,16.43,00:26:30
,,0,2025-05-06T04:16:34.611185Z,lawn during nighttime,319,16.45,00:26:35
,,0,2025-05-06T04:16:39.528289Z,lawn during nighttime,320,16.47,00:26:40
,,0,2025-05-06T04:16:44.544416Z,lawn during nighttime,321,16.47,00:26:45
